Score,Title,Company,Location,URL,Resume,Relocation Note,Suggestions,Status
70,"Staff Backend Engineer, Gitlab Delivery: Upgrades",GitLab,"Remote, India",https://job-boards.greenhouse.io/gitlab/jobs/8463922002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, cloud, ai, backend — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Staff Backend Engineer,  Software Supply Chain Security",GitLab,"Remote, India",https://job-boards.greenhouse.io/gitlab/jobs/8480559002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, architecture, ai, backend — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab, erp. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Staff Infrastructure Security Engineer (APAC, EMEA, or US)",GitLab,"Remote, APAC; Remote, EMEA; Remote, US",https://job-boards.greenhouse.io/gitlab/jobs/8514960002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: go, r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
70,Senior Developer Advocate,Elastic,Spain,https://jobs.elastic.co/jobs?gh_jid=7190138&gh_jid=7190138,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, cloud, elasticsearch, ai — ensure these are prominent in your resume summary.",new
70,Senior Developer Advocate,Elastic,The Netherlands,https://jobs.elastic.co/jobs?gh_jid=7445210&gh_jid=7445210,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, cloud, elasticsearch, ai — ensure these are prominent in your resume summary.; Skill gap detected: git, github. Consider noting willingness to learn or relevant adjacent experience.",new
70,Senior Solution Architect,Elastic,Denmark,https://jobs.elastic.co/jobs?gh_jid=7817941&gh_jid=7817941,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: go, r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Senior Solution Architect, Mumbai",Elastic,"Mumbai, India",https://jobs.elastic.co/jobs?gh_jid=7817945&gh_jid=7817945,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: go, r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Senior Solution Architect, Thailand",Elastic,Singapore,https://jobs.elastic.co/jobs?gh_jid=7817931&gh_jid=7817931,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: go, r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, erp. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Senior Staff Software Engineer, Payments",Airbnb,"Bangalore, India",https://careers.airbnb.com/positions/7525479?gh_jid=7525479,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, architecture, ai — ensure these are prominent in your resume summary.; Skill gap detected: scala, rails. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Staff Software Engineer, Unified Data Store",Airbnb,Brazil,https://careers.airbnb.com/positions/7867435?gh_jid=7867435,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, distributed systems, architecture, ai — ensure these are prominent in your resume summary.",new
70,"Principal Software Engineer, Core Sharing & Collaboration",Dropbox,Remote - US: All locations,https://jobs.dropbox.com/listing/8006972?gh_jid=8006972,Kamnee_Maran_Resume_FAANG.pdf,Virtual First - limited sponsorship,"JD mentions: r, architecture, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: rust, leadership. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Principal Software Engineer, Core Sharing & Collaboration",Dropbox,Remote - Canada: Select locations,https://jobs.dropbox.com/listing/8006977?gh_jid=8006977,Kamnee_Maran_Resume_FAANG.pdf,Virtual First - limited sponsorship,"JD mentions: r, architecture, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: rust, leadership. Consider noting willingness to learn or relevant adjacent experience.",new
70,Senior Software Engineer - Backend,Datadog,"Lisbon, Portugal",https://careers.datadoghq.com/detail/7259387/?gh_jid=7259387,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, architecture, ai, backend — ensure these are prominent in your resume summary.",new
70,Senior Software Engineer - Backend ,Datadog,"Paris, France",https://careers.datadoghq.com/detail/4599148/?gh_jid=4599148,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, architecture, ai, backend — ensure these are prominent in your resume summary.",new
70,Senior Software Engineer - Linux/eBPF,Datadog,"Denmark, Remote; France, Remote; Germany, Remote; Ireland, Remote; Italy, Remote; Poland, Remote; Spain, Remote; Sweden, Remote; Switzerland, Remote; United Kingdom, Remote",https://careers.datadoghq.com/detail/7957460/?gh_jid=7957460,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, cloud, architecture, ai — ensure these are prominent in your resume summary.; Skill gap detected: linux. Consider noting willingness to learn or relevant adjacent experience.",new
70,Senior Software Engineer - Linux/eBPF,Datadog,"Madrid, Spain; Paris, France",https://careers.datadoghq.com/detail/7898724/?gh_jid=7898724,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, cloud, architecture, ai — ensure these are prominent in your resume summary.; Skill gap detected: linux. Consider noting willingness to learn or relevant adjacent experience.",new
70,Senior Software Engineer - Linux/eBPF,Datadog,"Portugal, Remote",https://careers.datadoghq.com/detail/7957461/?gh_jid=7957461,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, cloud, architecture, ai — ensure these are prominent in your resume summary.; Skill gap detected: linux. Consider noting willingness to learn or relevant adjacent experience.",new
70,Staff Software Engineer - Logs Management,Datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7635298/?gh_jid=7635298,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, distributed systems, ai, backend — ensure these are prominent in your resume summary.",new
70,Staff Software Engineer - Logs Observability Pipelines ,Datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7743369/?gh_jid=7743369,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, cloud, distributed systems, architecture — ensure these are prominent in your resume summary.; Skill gap detected: scala. Consider noting willingness to learn or relevant adjacent experience.",new
70,Technical Escalations Engineer 2 (APM - Java/Proxy/C++) - Mexico City,Datadog,"Mexico City, Mexico",https://careers.datadoghq.com/detail/7991271/?gh_jid=7991271,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: java, go, r, api — ensure these are prominent in your resume summary.; Skill gap detected: c++, scala, erp. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Senior Counsel, Shareholder Litigation",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7994338?gh_jid=7994338,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: leadership. Consider noting willingness to learn or relevant adjacent experience.",new
70,Senior Software Engineer - AI Platform Team,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7997420?gh_jid=7997420,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: rust. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Senior Software Engineer, Backend - Identity",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7746190?gh_jid=7746190,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, api, backend — ensure these are prominent in your resume summary.",new
70,Senior Software Engineer Infra - Compute Platform,Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7701645?gh_jid=7701645,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, kubernetes, ai — ensure these are prominent in your resume summary.; Skill gap detected: scala, istio, erp. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Senior Software Engineer, Infra - Compute Platform",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7701651?gh_jid=7701651,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, kubernetes, ai — ensure these are prominent in your resume summary.; Skill gap detected: scala, istio, erp. Consider noting willingness to learn or relevant adjacent experience.",new
70,"Staff Software Engineer, Frontend (Consumer - Advanced Trading)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7629141?gh_jid=7629141,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, system design, architecture — ensure these are prominent in your resume summary.; Skill gap detected: scala, leadership, frontend. Consider noting willingness to learn or relevant adjacent experience.",new
70,Virtual Platform- Senior Staff Engineer,Qualcomm,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/virtual-platform-senior-staff-engineer-at-qualcomm-4424594050?position=6&amp;pageNum=0&amp;refId=GnPe%2FhSfwzPjS2i1pWwKlQ%3D%3D&amp;trackingId=gUiXQ4QF0MkfXvDvNLIjGA%3D%3D,Kamnee_Maran_Resume_FAANG.pdf,,"JD mentions: java, python, r, cloud, architecture — ensure these are prominent in your resume summary.; Skill gap detected: c++, git. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Field Strategist, Forward Deployed Engineer ",GitLab,Remote,https://job-boards.greenhouse.io/gitlab/jobs/8497078002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, ci/cd, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,Forward Deployed Engineer - UK,GitLab,Remote,https://job-boards.greenhouse.io/gitlab/jobs/8522265002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, ci/cd, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,Forward Deployed Engineer - UK,GitLab,Remote,https://job-boards.greenhouse.io/gitlab/jobs/8522408002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, ci/cd, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,Forward Deployed Engnieer - META,GitLab,Remote,https://job-boards.greenhouse.io/gitlab/jobs/8524783002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, ci/cd, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Intermediate Backend Engineer (C), Tenant Scale: Git ",GitLab,"Remote, India",https://job-boards.greenhouse.io/gitlab/jobs/8497793002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, ai, backend — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Senior Backend Engineer (C), Tenant Scale: Git",GitLab,"Remote, India",https://job-boards.greenhouse.io/gitlab/jobs/8497791002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, ai, backend — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Senior Backend Engineer,  SSCS: Supply Chain",GitLab,"Remote, India",https://job-boards.greenhouse.io/gitlab/jobs/8480580002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, ai, backend — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
62,Senior Contracts Manager ,GitLab,"Remote, US",https://job-boards.greenhouse.io/gitlab/jobs/8545882002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
62,Senior Executive Business Partner,GitLab,"Remote, Americas",https://job-boards.greenhouse.io/gitlab/jobs/8535309002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
62,Staff Forward Deployed Engineer,GitLab,"Remote, US",https://job-boards.greenhouse.io/gitlab/jobs/8517171002,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, architecture, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, git, gitlab. Consider noting willingness to learn or relevant adjacent experience.",new
62,"ABM Regional Manager, AMER",Elastic,United States,https://jobs.elastic.co/jobs?gh_jid=8001092&gh_jid=8001092,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, leadership, procurement, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,Customer Architect,Elastic,Israel,https://jobs.elastic.co/jobs?gh_jid=7725620&gh_jid=7725620,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,Customer Architect - EMEA Central ,Elastic,Germany,https://jobs.elastic.co/jobs?gh_jid=7798319&gh_jid=7798319,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Software Engineer II, Frontend - Brazil",Elastic,Brazil,https://jobs.elastic.co/jobs?gh_jid=7989431&gh_jid=7989431,Kamnee_Maran_Resume_FAANG.pdf,100% remote - no visa needed,"JD mentions: r, cloud, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, frontend. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Frontend Engineer, Privy",Stripe,NYC-Privy,https://stripe.com/jobs/search?gh_jid=7656562,Kamnee_Maran_Resume_FAANG.pdf,Global remote - visa sponsorship case-by-case,"JD mentions: r, aws, architecture, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: rust, perl, react, rails, frontend. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Fullstack Engineer, Privy",Stripe,"NYC-Privy, US-Remote ",https://stripe.com/jobs/search?gh_jid=7091959,Kamnee_Maran_Resume_FAANG.pdf,Global remote - visa sponsorship case-by-case,"JD mentions: r, aws, architecture, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: rust, perl, react, rails. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Community Engagement Lead, Spain and Portugal",Airbnb,"Barcelona, Spain",https://careers.airbnb.com/positions/7982715?gh_jid=7982715,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.",new
62,Gestionnaire principal·e de la planification des effectifs,Airbnb,Canada,https://careers.airbnb.com/positions/8001966?gh_jid=8001966,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.",new
62,Host Communications Strategy Lead,Airbnb,United States ,https://careers.airbnb.com/positions/7944579?gh_jid=7944579,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Manager, Field Operations, Southeast",Airbnb,United States,https://careers.airbnb.com/positions/7531247?gh_jid=7531247,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: leadership. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Senior Counsel, Commercial & Partnerships",Airbnb,United States,https://careers.airbnb.com/positions/7978155?gh_jid=7978155,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.",new
62,"Senior iOS Software Engineer, Quality Platform",Airbnb,Brazil - Remote,https://careers.airbnb.com/positions/7453202?gh_jid=7453202,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, ci/cd, ai — ensure these are prominent in your resume summary.",new
62,Senior Manager Global Capacity and Operational Planning (Community Support),Airbnb,United States ,https://careers.airbnb.com/positions/7840101?gh_jid=7840101,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: scala, machine learning, leadership. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Senior Manager, Market Management AMER, Experiences",Airbnb,"San Francisco, United States, Los Angeles, United States, New York City, United States",https://careers.airbnb.com/positions/7568067?gh_jid=7568067,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.",new
62,"Senior Manager, Revenue Operations",Airbnb,United States ,https://careers.airbnb.com/positions/7980044?gh_jid=7980044,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: leadership, controlling. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Senior Platform Manager, Defense Platform",Airbnb,United States,https://careers.airbnb.com/positions/7917687?gh_jid=7917687,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, scala, machine learning. Consider noting willingness to learn or relevant adjacent experience.",new
62,Senior Software Engineer -Payments,Airbnb,"Bangalore, India",https://careers.airbnb.com/positions/7581839?gh_jid=7581839,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, scala, rails. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Senior Software Engineer, Quality Platform",Airbnb,Brazil,https://careers.airbnb.com/positions/7380149?gh_jid=7380149,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, ci/cd, ai — ensure these are prominent in your resume summary.",new
62,"Senior Staff Operations Engineer, AIOps",Airbnb,Remote - United States,https://careers.airbnb.com/positions/7644921?gh_jid=7644921,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, cloud, ai — ensure these are prominent in your resume summary.",new
62,"Senior Staff Software Engineer, Payments",Airbnb,"Remote, USA",https://careers.airbnb.com/positions/7688467?gh_jid=7688467,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: scala. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Software Engineer, Infrastructure",Airbnb,Brazil,https://careers.airbnb.com/positions/7767867?gh_jid=7767867,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: scala. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Staff Engineer, Guest Displays & Platforms ",Airbnb,United States,https://careers.airbnb.com/positions/7863541?gh_jid=7863541,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, leadership. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Staff Frontend Engineer, Client Data & Networking Platform",Airbnb,Remote - USA,https://careers.airbnb.com/positions/7962101?gh_jid=7962101,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, architecture, ai — ensure these are prominent in your resume summary.; Skill gap detected: typescript, graphql, frontend. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Staff Software Engineer, Communication & Connectivity",Airbnb,United States,https://careers.airbnb.com/positions/7421419?gh_jid=7421419,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: r, ai, backend — ensure these are prominent in your resume summary.; Skill gap detected: scala, machine learning, frontend. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Staff Software Engineer, Guest & Host",Airbnb,"London, United Kingdom",https://careers.airbnb.com/positions/7899044?gh_jid=7899044,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rust, scala, leadership. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Strategic Partnerships Lead, Central and Eastern Europe",Airbnb,"Berlin, Germany",https://careers.airbnb.com/positions/7641058?gh_jid=7641058,Kamnee_Maran_Resume_FAANG.pdf,Global - sponsorship for critical roles,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.",new
62,Senior Infrastructure Software Engineer,Dropbox,Remote - Poland,https://jobs.dropbox.com/listing/6333181?gh_jid=6333181,Kamnee_Maran_Resume_FAANG.pdf,Virtual First - limited sponsorship,"JD mentions: r, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: scala. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Staff Backend Product Software Engineer, Commerce Platform",Dropbox,Remote - Mexico,https://jobs.dropbox.com/listing/7759733?gh_jid=7759733,Kamnee_Maran_Resume_FAANG.pdf,Virtual First - limited sponsorship,"JD mentions: r, architecture, backend — ensure these are prominent in your resume summary.; Skill gap detected: scala, salesforce. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Staff Backend Product Software Engineer, Commerce Platform",Dropbox,Remote - US: Select locations,https://jobs.dropbox.com/listing/7759728?gh_jid=7759728,Kamnee_Maran_Resume_FAANG.pdf,Virtual First - limited sponsorship,"JD mentions: r, architecture, backend — ensure these are prominent in your resume summary.; Skill gap detected: scala, salesforce. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Staff Backend Product Software Engineer, Commerce Platform",Dropbox,Remote - Canada: Select locations,https://jobs.dropbox.com/listing/7759731?gh_jid=7759731,Kamnee_Maran_Resume_FAANG.pdf,Virtual First - limited sponsorship,"JD mentions: r, architecture, backend — ensure these are prominent in your resume summary.; Skill gap detected: scala, salesforce. Consider noting willingness to learn or relevant adjacent experience.",new
62,Senior Software Engineer - AI Developer Workflows,Datadog,"Tel Aviv, Israel",https://careers.datadoghq.com/detail/7097751/?gh_jid=7097751,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, ai, backend — ensure these are prominent in your resume summary.; Skill gap detected: machine learning, git, github. Consider noting willingness to learn or relevant adjacent experience.",new
62,Senior Software Engineer - Observability Visibility,Datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/8001760/?gh_jid=8001760,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: scala. Consider noting willingness to learn or relevant adjacent experience.",new
62,Staff Software Engineer - ML Observability,Datadog,"Boston, Massachusetts, USA; New York, New York, USA",https://careers.datadoghq.com/detail/7107437/?gh_jid=7107437,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: r, architecture, ai — ensure these are prominent in your resume summary.; Skill gap detected: scala, machine learning. Consider noting willingness to learn or relevant adjacent experience.",new
62,Staff Statistics Engineer - Feature Flagging and Experimentation,Datadog,"New York, New York, USA",https://careers.datadoghq.com/detail/7144531/?gh_jid=7144531,Kamnee_Maran_Resume_FAANG.pdf,Global hiring - sponsorship possible,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Senior Staff Software Engineer, Payments ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7769273?gh_jid=7769273,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.; Skill gap detected: rails. Consider noting willingness to learn or relevant adjacent experience.",new
62,"Software Engineer, EAA Integrations",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7558051?gh_jid=7558051,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, architecture, ai, api — ensure these are prominent in your resume summary.; Skill gap detected: scala, erp. Consider noting willingness to learn or relevant adjacent experience.",new
62,Staff Software Engineer,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7964410?gh_jid=7964410,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.",new
62,"Staff Software Engineer, Solana Staking Protocol ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7684298?gh_jid=7684298,Kamnee_Maran_Resume_FAANG.pdf,Remote - US/global roles with limited sponsorship,"JD mentions: go, r, ai — ensure these are prominent in your resume summary.",new
